,movie_id,company_id
1770,303,6
1771,4174,1553
1772,8356,306
1773,8356,10917
1774,381,4
1775,20758,8411
1776,29376,8411
1777,1859,8411
1778,18299,4928
1779,17281,8411
1780,17281,12668
1781,64382,8411
1782,10907,6194
1783,32093,306
1784,1939,306
1785,22292,306
1786,3598,441
1787,3080,6
1788,198,60
1789,13562,33
1790,1712,6194
1791,220,6194
1792,3529,8411
1793,3085,5
1794,2897,1258
1795,1585,6
1796,1585,11770
1797,3083,5
1798,900,6
1799,43795,441
1800,85638,8411
1801,50001,5235
1802,43905,6
1803,22688,16305
1804,23114,1553
1805,26378,6194
1806,40206,6194
1807,22356,1432
1808,260,4978
1809,260,10932
1810,43488,4532
1811,43488,15524
1812,22613,12258
1813,10331,638
1814,10331,3139
1815,10331,14121
1816,10331,14122
1817,488,60
1818,488,262
1819,488,3632
1820,22733,3248
1821,22733,3632
1822,22733,15931
1823,261,100
1824,261,8411
1825,57575,8411
1826,32574,6194
1827,32574,9330
1828,22657,60
1829,22657,34103
1830,76464,5999
1831,76464,19729
1832,22649,4
1833,176841,8411
1834,125587,181
1835,125587,1898
1836,125587,11358
1837,125587,12745
1838,39448,22060
1839,52855,12
1840,52855,21154
1841,52855,21155
1842,39940,441
1843,85328,38567
1844,11076,5
1845,11076,5842
1846,63945,23098
1847,63945,31551
1848,63945,78106
1849,58985,33
1850,58985,691
1851,58985,17218
1852,890,608
1853,890,610
1854,10861,5
1855,1770,360
1856,1770,6194
1857,44465,175
1858,44465,915
1859,2033,887
1860,2033,888
1861,18203,11661
1862,9333,12
1863,9333,656
1864,47260,761
1865,47260,11273
1866,47260,20049
1867,9400,12
1868,9401,8411
1869,9401,11661
1870,9401,19529
1871,12241,44774
1872,11306,5
1873,11306,97
1874,11306,10153
1875,9625,6194
1876,9625,17825
1877,10680,5888
1878,6346,23
1879,6346,33
1880,6346,1302
1881,18660,3166
1882,35115,3166
1883,14821,3166
1884,14136,3166
1885,10869,2
1886,22660,3166
1887,19186,2
1888,31102,3166
1889,6878,2
1890,6878,8830
1891,15944,3166
1892,18444,3166
1893,20723,3166
1894,173,3166
1895,864,5888
1896,24795,2
1897,24795,175
1898,11224,6
1899,11224,3166
1900,81310,3166
1901,15947,2
1902,9078,3166
1903,29682,3166
1904,8367,6194
1905,8367,10210
1906,433,3166
1907,11360,6
1908,11360,3166
1909,11114,3166
1910,12335,3166
1911,12092,6
1912,12092,3166
1913,10948,3166
1914,11229,2499
1915,11229,3322
1916,11229,30702
1917,15121,306
1918,15121,6304
1919,15121,6305
1920,562,306
1921,562,1073
1922,562,1885
1923,10163,12
1924,10163,5570
1925,48862,14
1926,47199,306
1927,47199,826
1928,47199,38436
1929,11159,181
1930,11159,236
1931,11159,7832
1932,11159,10100
1933,9591,306
1934,9591,1274
1935,9591,38944
1936,30500,2070
1937,30500,23098
1938,41843,20740
1939,55058,38555
1940,10938,181
1941,10938,10532
1942,11412,12
1943,11412,2980
1944,11412,21920
1945,10586,457
1946,10586,6033
1947,42314,306
1948,42314,21583
1949,42314,67930
1950,23223,8
1951,23223,272
1952,23223,20809
1953,49471,5
1954,49471,4319
1955,38153,915
1956,38153,1504
1957,25147,163
1958,25147,1382
1959,25147,3324
1960,9716,14
1961,43777,888
1962,43777,40945
1963,454,240
1964,454,306
1965,10218,14
1966,10218,2833
1967,10218,8824
1968,819,278
1969,819,6194
1970,819,11407
1971,38191,508
1972,38191,6194
1973,56830,13534
1974,11238,3475
1975,27256,11707
1976,27256,14377
1977,27256,17339
1978,31530,6
1979,66473,6
1980,28120,6
1981,1834,6
1982,26282,6
1983,252,4
1984,252,3434
1985,116356,55239
1986,16372,306
1987,16372,3185
1988,11561,13954
1989,11302,60
1990,11302,13309
1991,623,8411
1992,623,11352
1993,583,20076
1994,583,58752
1995,12614,8411
1996,12614,8844
1997,12614,8846
1998,21711,6194
1999,21711,8776
2000,11575,6194
2001,475,273
2002,475,4051
2003,11331,6194
2004,11331,18875
2005,521,6194
2006,88,137
2007,88,12360
2008,500,285
2009,500,1632
2010,500,26198
2011,792,41
2012,792,469
2013,8491,1648
2014,402,559
2015,402,5358
2016,402,14723
2017,10537,23
2018,10537,525
2019,10537,14723
2020,10537,78806
2021,11386,14
2022,11386,181
2023,11386,927
2024,11386,1202
2025,11386,8876
2026,11386,12745
2027,9504,12
2028,9504,67780
2029,9504,67781
2030,15764,964
2031,15764,1155
2032,601,33
2033,601,56
2034,67365,38857
2035,2119,4
2036,2119,10288
2037,744,4
2038,136311,7901
2039,136311,54301
2040,221,6194
2041,702,1317
2042,702,6194
2043,25750,7405
2044,17642,3358
2045,427043,224
2046,37616,2492
2047,37616,8764
2048,37616,65387
2049,11112,33
2050,11112,915
2051,11112,10201
2052,21612,3989
2053,102461,874
2054,36998,850
2055,36998,5358
2056,36998,6541
2057,36998,18367
2058,36998,23210
2059,200383,508
2060,200383,6194
2061,116844,8816
2062,116844,38567
2063,116844,38692
2064,1630,34
2065,26626,39526
2066,26626,39527
2067,11816,33
2068,11843,60
2069,11843,10257
2070,11843,10258
2071,11843,15980
2072,10379,1382
2073,2756,306
2074,2756,574
2075,2756,1280
2076,790,494
2077,790,495
2078,790,498
2079,1103,494
2080,1103,500
2081,1103,502
2082,1103,664
2083,11298,494
2084,11298,502
2085,11298,10312
2086,4480,82
2087,4480,875
2088,4480,1524
2089,4480,1869
2090,4480,8453
2091,4480,20091
2092,4481,82
2093,4481,875
2094,4481,1524
2095,4481,1869
2096,4481,20091
2097,49688,79619
2098,49688,79620
2099,49688,79621
2100,10765,6194
2101,762,416
2102,762,463
2103,762,464
2104,762,465
2105,44497,1373
2106,44497,56302
2107,44497,56303
2108,278621,44467
2109,55049,5358
2110,55049,6584
2111,55049,11143
2112,55049,16366
2113,55049,18367
2114,79306,17183
2115,10548,1382
2116,10548,8738
2117,10548,8739
2118,531,297
2119,104931,9
2120,104931,33266
2121,4483,2408
2122,4483,6849
2123,4483,36079
2124,18919,185
2125,18919,3324
2126,18919,3554
2127,18919,6216
2128,18919,18367
2129,18919,23483
2130,18919,23484
2131,31556,5229
2132,26167,4927
2133,26167,13479
2134,26174,13479
2135,61461,6084
2136,61461,22965
2137,127973,4
2138,659,168
2139,659,1521
2140,659,1548
2141,659,5982
2142,659,6116
2143,659,12838
2144,659,59351
2145,659,59352
2146,30892,3862
2147,86369,23932
2148,8074,53
2149,8074,6116
2150,8074,14679
2151,8074,14680
2152,38554,11661
2153,49763,10210
2154,11216,10209
2155,7452,2238
2156,7452,2240
2157,7452,2241
2158,892,582
2159,892,14755
2160,892,23677
2161,892,25020
2162,892,25021
2163,892,25022
2164,892,25023
2165,892,25024
2166,26561,14
2167,26561,288
2168,26561,12918
2169,975,60
2170,975,611
2171,18129,14
2172,18129,5231
2173,54405,14
2174,150823,953
2175,150823,21304
2176,150823,40644
2177,409,14
2178,409,12204
2179,38251,6651
2180,38251,8694
2181,38251,17087
2182,10161,1468
2183,10161,14063
2184,10161,40605
2185,1412,14
2186,1412,889
2187,1412,1419
2188,41768,36289
2189,10409,2081
2190,10409,8724
2191,10409,62139
2192,14285,49628
2193,2469,49
2194,10174,14
2195,10174,2188
2196,510,60
2197,510,286
2198,510,6194
2199,11455,4
2200,1891,1
2201,1891,306
2202,2493,1153
2203,2493,49243
2204,2493,49244
2205,85,1
2206,85,4
2207,68,10214
2208,679,306
2209,679,396
2210,679,19747
2211,429,60
2212,429,5755
2213,429,7508
2214,429,42498
2215,13446,146
2216,13446,10932
2217,389,60
2218,389,10212
2219,947,11356
2220,185,88
2221,185,6194
2222,595,33
2223,28,60
2224,28,26663
2225,335,4
2226,335,218
2227,335,11386
2228,1892,1
2229,1892,306
2230,144,45
2231,144,6116
2232,144,7025
2233,1092,659
2234,1092,660
2235,1092,10932
2236,769,8880
2237,348,306
2238,348,19747
2239,766,33
2240,766,467
2241,766,8411
2242,766,10308
2243,175,9
2244,11645,1598
2245,11645,1657
2246,11645,8886
2247,10835,3618
2248,10835,5551
2249,10835,6213
2250,539,4
2251,539,33
2252,539,10717
2253,525,33
2254,240,4
2255,240,536
2256,600,385
2257,600,6194
2258,600,50819
2259,530,297
2260,10705,288
2261,10705,798
2262,10705,3102
2263,279,6194
2264,3109,1432
2265,311,6194
2266,311,7965
2267,1578,60
2268,703,60
2269,9549,6194
2270,9549,7965
2271,1398,5120
2272,387,209
2273,387,210
2274,387,441
2275,387,1704
2276,387,7025
2277,387,11344
2278,9277,33
2279,343,4
2280,37291,181
2281,37291,3644
2282,37291,10348
2283,37291,37909
2284,490,6181
2285,490,10932
2286,11235,500
2287,11235,7049
2288,218,41
2289,218,1280
2290,218,3952
2291,218,4764
2292,218,7745
2293,763,11
2294,763,294
2295,763,466
2296,9665,559
2297,9665,27349
2298,18971,3593
2299,18971,10492
2300,696,60
2301,696,13309
2302,379,306
2303,379,11273
2304,207,9195
2305,207,10282
2306,37247,8793
2307,1480,10330
2308,9322,9
2309,9322,371
2310,9322,6643
2311,826,441
2312,826,11356
2313,422,9387
2314,422,10882
2315,829,4
2316,829,6226
2317,829,10208
2318,828,306
2319,3090,6194
2320,9964,11
2321,9964,294
2322,3063,4
2323,13667,3902
2324,13667,11043
2325,694,88
2326,694,6194
2327,694,11272
2328,235,5
2329,235,1153
2330,235,90896
2331,235,90897
2332,832,43854
2333,765,3102
2334,765,47380
2335,5925,60
2336,5925,219
2337,11778,33
2338,11778,538
2339,4485,1657
2340,4485,9377
2341,4485,11359
2342,137,5
2343,33,171
2344,33,6194
2345,982,60
2346,982,623
2347,8428,12
2348,8428,2488
2349,212,6194
2350,105,33
2351,105,56
2352,105,20448
2353,1633,33
2354,11202,306
2355,1554,3492
2356,1554,10932
2357,1554,21612
2358,1554,42043
2359,149,528
2360,149,882
2361,149,3363
2362,149,6999
2363,149,9155
2364,149,10919
2365,149,10920
2366,149,10921
2367,8009,2737
2368,8009,6179
2369,903,6194
2370,903,11496
2371,11673,582
2372,11673,875
2373,11673,1524
2374,3034,306
2375,3034,1296
2376,3034,1297
2377,3034,1298
2378,339,181
2379,339,182
2380,339,183
2381,339,184
2382,339,185
2383,339,186
2384,339,187
2385,10404,2269
2386,10404,21329
2387,10404,21330
2388,10404,21331
2389,914,60
2390,914,71975
2391,756,2
2392,288,60
2393,288,893
2394,910,6194
2395,2640,1950
2396,2640,10170
2397,16633,2070
2398,665,8411
2399,11031,3566
2400,11314,16644
2401,11314,16645
2402,15143,4
2403,15143,477
2404,89,1
2405,89,4
2406,10322,60
2407,10322,1176
2408,783,5
2409,783,500
2410,783,501
2411,783,502
2412,783,503
2413,783,504
2414,10644,5237
2415,11257,500
2416,11257,11493
2417,11257,11494
2418,14370,559
2419,14370,3088
2420,12104,500
2421,12104,8411
2422,12104,8834
2423,625,500
2424,625,502
2425,625,7049
2426,8816,6181
2427,8816,7931
2428,830,8411
2429,2323,13
2430,983,624
2431,983,625
2432,642,306
2433,642,381
2434,642,382
2435,655,181
2436,655,1448
2437,655,6116
2438,655,7025
2439,655,8366
2440,655,36229
2441,10341,79
2442,10341,6116
2443,10341,6194
2444,10341,8366
2445,10341,36229
2446,639,97
2447,639,365
2448,30180,5025
2449,31388,6893
2450,31388,21304
2451,31388,35535
2452,41801,986
2453,41801,2051
2454,41801,60710
2455,66034,5330
2456,348138,1002
2457,61536,2150
2458,18762,3525
2459,8077,306
2460,8077,19747
2461,814,33
2462,814,276
2463,814,606
2464,814,607
2465,41671,35872
2466,41671,84937
2467,27214,484
2468,52263,5333
2469,52263,25690
2470,52263,28277
2471,33519,36394
2472,16235,10308
2473,16235,75480
2474,11449,9266
2475,41848,4899
2476,41848,17799
2477,25944,10000
2478,25944,10001
2479,24913,4
2480,24913,52760
2481,24913,77507
2482,49126,18038
2483,32076,41
2484,32076,14150
2485,571,10715
2486,8851,4
2487,8851,2548
2488,37843,14323
2489,37843,78004
2490,32146,4847
2491,30346,6
2492,6114,70
2493,6114,441
2494,6114,2019
2495,229,33
2496,13549,60
2497,13549,7508
2498,13549,9228
2499,9529,278
2500,9529,559
2501,9529,1382
2502,1598,33
2503,1598,56
2504,1598,691
2505,1598,11391
2506,11349,11390
2507,7340,60
2508,6217,33
2509,6217,4361
2510,377,12
2511,377,1531
2512,653,1959
2513,653,1960
2514,28198,1242
2515,28198,49589
2516,794,306
2517,794,2767
2518,31640,43
2519,31640,20926
2520,31640,20927
2521,31640,20928
2522,8744,14
2523,8744,2533
2524,25189,559
2525,25189,11317
2526,145,123
2527,145,125
2528,2212,1011
2529,199,4
2530,199,76068
2531,7863,8
2532,7863,8724
2533,7863,11840
2534,7863,41999
2535,12498,14
2536,9279,306
2537,9279,436
2538,21539,9195
2539,85589,1728
2540,85589,12984
2541,12709,7286
2542,20539,306
2543,11674,2
2544,11674,2173
2545,64900,186
2546,64900,1115
2547,64900,1243
2548,64900,8138
2549,64900,15316
2550,64900,16804
2551,64900,27118
2552,64900,27119
2553,1573,306
2554,1573,1073
2555,1573,1885
2556,152,4
2557,174,4
2558,172,4
2559,154,4
2560,157,4
2561,168,4
2562,364,1382
2563,364,6194
2564,11967,306
2565,11967,10210
2566,9086,10210
2567,621,4
2568,621,3978
2569,9037,4
2570,10173,306
2571,10173,3495
2572,10173,23308
2573,55687,7954
2574,168535,53009
2575,8845,508
2576,8845,644
2577,8845,5358
2578,8845,6194
2579,46681,12186
2580,578,33
2581,578,1865
2582,579,33
2583,17692,33
2584,17692,4904
2585,17692,79415
2586,17795,6194
2587,17795,8797
2588,17795,16774
2589,75,8601
2590,13891,14
2591,13891,2833
2592,9390,18
2593,9390,559
2594,378,306
2595,378,11273
2596,10896,9195
2597,10896,10531
2598,2322,33
2599,26949,12
2600,26949,15846
2601,9819,14
2602,9819,258
2603,9819,11391
2604,49799,17725
2605,31908,5
2606,31908,97
2607,46027,4
2608,46027,10355
2609,3179,4
2610,3179,360
2611,3179,746
2612,1802,439
2613,1802,4606
2614,1802,7930
2615,1802,9209
2616,4232,979
2617,4232,7405
2618,9361,10210
2619,2928,1765
2620,2928,6194
2621,2928,11462
2622,30285,4
2623,30285,11661
2624,10549,97
2625,10549,6189
2626,27265,4
2627,27265,258
2628,49935,635
2629,49935,5358
2630,49935,6541
2631,49935,18367
2632,8818,915
2633,8818,1504
2634,36758,278
2635,36758,31080
2636,36040,10927
2637,36040,57288
2638,9415,508
2639,9415,824
2640,9415,6194
2641,9415,76487
2642,303693,3276
2643,303693,4792
2644,303693,57933
2645,12145,33
2646,12145,216
2647,12145,45505
2648,42424,11661
2649,34314,8411
2650,34314,11661
2651,2892,66255
2652,9404,2521
2653,9622,559
2654,9622,2090
2655,8860,175
2656,8860,9195
2657,66597,36174
2658,14832,4606
2659,14832,13096
2660,14832,20147
2661,14832,20148
2662,9619,33
2663,9619,1280
2664,31000,5
2665,31000,12
2666,31000,97
2667,4104,1560
2668,4104,8411
2669,26306,915
2670,14908,33
2671,14908,27128
2672,14908,38664
2673,12489,1382
2674,16448,58
2675,16448,97
2676,16448,8841
2677,16448,8842
2678,17894,4
2679,28059,97
2680,28059,11510
2681,58911,6824
2682,58911,6825
2683,17949,559
2684,17949,27128
2685,1968,5
2686,61563,60
2687,66,5
2688,66,97
2689,66,171
2690,20735,2
2691,11419,2596
2692,11419,6194
2693,25796,33
2694,25796,8855
2695,25796,10535
2696,25796,27128
2697,638,105
2698,638,236
2699,638,373
2700,638,374
2701,25624,1947
2702,25624,6194
2703,25624,16774
2704,9366,559
2705,9366,2604
2706,9366,11317
2707,9366,11407
2708,21915,5
2709,50091,15889
2710,18420,41
2711,18420,1644
2712,19952,41
2713,19952,364
2714,19952,11061
2715,9446,2
2716,28005,6235
2717,28005,6236
2718,9403,4
2719,9403,11661
2720,27322,12
2721,27322,4665
2722,10003,4
2723,10003,2767
2724,10003,11661
2725,9311,43
2726,9311,1704
2727,11844,43
2728,884,8
2729,884,579
2730,1624,23
2731,1624,33
2732,16052,4729
2733,16052,9313
2734,4477,5
2735,24662,174
2736,24662,11050
2737,24662,90511
2738,18423,12
2739,18423,3492
2740,6499,306
2741,6499,2106
2742,6499,9255
2743,50512,4564
2744,50512,6194
2745,50512,6453
2746,9405,5
2747,9405,1236
2748,12723,711
2749,9360,441
2750,9360,3803
2751,9360,11134
2752,9360,16387
2753,9360,55532
2754,9360,55533
2755,9434,175
2756,9434,915
2757,9434,961
2758,21626,10316
2759,21626,25686
2760,21626,25687
2761,13982,41
2762,13982,3581
2763,77223,43
2764,77223,79
2765,77223,5368
2766,31465,10828
2767,31465,38764
2768,12793,2705
2769,12793,68247
2770,12793,68248
2771,105763,23647
2772,105763,40668
2773,105763,40669
2774,9611,9195
2775,10357,306
2776,9977,8724
2777,9977,20196
2778,9977,20197
2779,2163,4
2780,2163,10308
2781,2163,10355
2782,124680,294
2783,124680,295
2784,124680,28273
2785,124680,28274
2786,124843,3989
2787,124843,52741
2788,31017,23098
2789,31017,38782
2790,31017,38783
2791,49478,2269
2792,49478,8411
2793,49478,38662
2794,49478,38663
2795,12499,1885
2796,12499,6194
2797,12499,8816
2798,18,5
2799,18,9
2800,1811,1474
2801,1811,1475
2802,109614,4056
2803,109614,18880
2810,53023,14680
2811,64802,8
2812,11239,5099
2813,50850,559
2814,15321,359
2815,15321,21629
2816,15321,31080
2817,15321,52518
2818,2058,6194
2819,2058,19507
2820,2058,53009
2821,9450,14
2822,9450,181
2823,9450,11352
2824,330,33
2825,330,56
2826,38523,635
2827,16375,3187
2828,33660,5330
2829,33660,5331
2830,33660,5332
2831,33660,5333
2832,59232,9195
2833,45671,720
2834,45671,11561
2835,17770,12
2836,15170,5
2837,15170,6254
2838,15170,6255
2839,1701,130
2840,1701,3589
2841,1701,9195
2842,1701,78338
2843,1701,78339
2844,26422,4506
2845,26422,4507
2846,26422,4508
2847,26422,53268
2848,1639,306
2849,1639,35304
2850,106129,76425
2851,107743,5993
2852,107743,22290
2853,415,1382
2854,415,6194
2855,65889,8
2856,65889,18189
2857,65889,52513
2858,65889,52514
2859,65889,52515
2860,11103,8
2861,11103,335
2862,11103,2630
2863,11970,2
2864,34941,870
2865,34941,2499
2866,34941,52860
2867,407992,79654
2868,8874,559
2869,11956,2756
2870,11956,5358
2871,11956,15671
2872,266,109
2873,266,1714
2874,266,10000
2875,754,4
2876,754,455
2877,754,456
